no,title,county,town,address,tel,mobile
826,新北市瑞芳區吉安里辦公處,新北市,瑞芳區,大埔路23巷20-1號(吉安市民活動中心),(02)24586316,無
827,新北市瑞芳區瑞濱里辦公處,新北市,瑞芳區,建基路一段4之2號(瑞濱市民活動中心),(02)24966599,無
828,新北市瑞芳區傑魚社區發展協會,新北市,瑞芳區,"傑魚坑路195號
新北市瑞芳區傑魚坑路245巷之2號(傑魚市民活動中心)",(02)24973228,無
829,新北市瑞芳區傑魚里辦公處,新北市,瑞芳區,傑魚坑路245巷之2號(傑魚市民活動中心),(02)24973228,無
830,新北市瑞芳區吉慶里辦公處,新北市,瑞芳區,瑞竹路91號,無,933585561
831,新北市瑞芳區新峰社區發展協會,新北市,瑞芳區,三爪子坑路309之2號,無,975129189
832,金瓜石勸濟堂,新北市,瑞芳區,祈堂路74-1號(金瓜石文化館),(02)24961273,無
833,新北市瑞芳區光復里辦公處,新北市,瑞芳區,柴寮路309號(光復里活動中心),(02)24975341,無
834,新北市瑞芳區石山里辦公處,新北市,瑞芳區,五號路170號(石山市民活動中心),(02)24962675,無
835,新北市瑞芳區長樂社區發展協會,新北市,瑞芳區,街頂巷56之1號(長樂市民活動中心),(02)24972179,無
836,臺灣金仔山愛鄉協會,新北市,瑞芳區,洞頂路235之1號(濂洞市民活動中心),(02)24961009,無
837,新北市瑞芳區新山里辦公處,新北市,瑞芳區,金光路241-1號(新山市民活動中心),無,912247628
838,新北市瑞芳區濂新社區發展協會,新北市,瑞芳區,長仁路50之3號(長仁市民活動中心),無,932058424
839,新北市瑞芳區永慶里辦公處,新北市,瑞芳區,崙頂路2之3號(永慶市民活動中心),(02)24976403,無
840,新北市瑞芳區基山里辦公處,新北市,瑞芳區,輕便路194號(基山市民活動中心),無,932074528
841,新北市瑞芳區瓜山里辦公處,新北市,瑞芳區,金光路117-2號(瓜山社區發展協會圖書室),(02)24961283,無
842,新北市瑞芳區福住里辦公處,新北市,瑞芳區,佛堂巷7號(福住市民活動中心),(02)24970372,無
843,新北市瑞芳區碧雲宮,新北市,瑞芳區,深澳路67之1號(深奧市民活動中心),無,911464699
844,新北市瑞芳區碩仁里辦公處,新北市,瑞芳區,柴寮路309號(光復市民活動中心),(02)24061650,無
845,新北市瑞芳區弓橋社區發展協會,新北市,瑞芳區,猴硐里猴硐路55號(猴硐介壽堂),無,912573811
846,新北市瑞芳區龍鎮里辦公處,新北市,瑞芳區,逢甲路274-2號(龍山市民活動中心),無,932302366
847,新北市瑞芳區龍山里辦公處,新北市,瑞芳區,逢甲路274-2號(龍山市民活動中心),無,986940728
848,新北市瑞芳區海濱社區發展協會,新北市,瑞芳區,海濱二路68-1號(海濱集會所),(02)24971620,無
849,新北市瑞芳區南雅里辦公處,新北市,瑞芳區,南雅路41之1號(南雅里民休閒場所),(02)24911369,無
850,新北市瑞芳區鼻頭社區發展協會,新北市,瑞芳區,鼻頭路101號,無,912276226
851,新北市土城區長風社區發展協會,新北市,土城區,順風路27號(長風市民活動中心),(02)22606290,無
852,新北市土城區瑞興里辦公處,新北市,土城區,四川路二段245巷125號(華德公園市民活動中心),(02)89673958,無
853,新北市土城區清化里辦公處(福山天惠堂),新北市,土城區,青雲路486-2號,(02)22615380,無
854,新北市土城區日新里辦公處,新北市,土城區,裕生路100巷5號(日新市民活動中心),(02)82626001,無
855,新北市土城區青山里辦公處,新北市,土城區,明德路一段74之1號(青山市民活動中心),(02)22734192,無
856,新北市土城永寧公共托老中心,新北市,土城區,中央路三段130-5號2樓及之6號2樓,(02)22685596,無
857,新北市土城區媽祖田社區發展協會,新北市,土城區,龍泉路10-2號,無,926080909
858,新北市土城區祖田里辦公處,新北市,土城區,中央路四段283之1號2樓(祖田市民活動中心),(02)22675698,無
859,新北市土城區頂褔里辦公處,新北市,土城區,中州路28巷28號(頂福市民活動中心),(02)22681819,無
860,新北市土城區裕生里辦公處,新北市,土城區,中央路一段118巷1弄13號,(02)22621150,無
861,新北市土城區員林里辦公處,新北市,土城區,員林街15號(員林市民活動中心),(02)22610953,無
862,社團法人中華利仁社會福利協會,新北市,土城區,中正路1號6樓之1,(02)22632256,無
863,新北市土城區頂埔里辦公處,新北市,土城區,中央路四段55之12號(頂埔市民活動中心),(02)22678936,無
864,新北市土城區頂欣社區發展協會,新北市,土城區,中央路四段283-1號(頂新市民活動中心),(02)80763132,無
865,永寧褔德宮,新北市,土城區,永平街1號,(02)22688516,無
866,新北市土城區永豐里辦公處,新北市,土城區,清水路234巷5號(永豐市民活動中心),(02)22614311 ,無
867,新北市土城區中正里辦公處,新北市,土城區,裕民路193-1號(中正市民活動中心),(02)22634905,無
868,新北市土城區雲溪社區發展協會,新北市,土城區,清水路243號(清溪市民活動中心),(02)82603360,無
869,財團法人新北市神明會義塚大墓公,新北市,土城區,忠義路61號,(02)22676225,無
870,新北市土城區延壽里辦公處,新北市,土城區,延和路125巷28號2樓(延壽市民活動中心),(02)22612920,無
871,新北市土城區延吉里辦公處,新北市,土城區,延吉街137巷13號(延吉峯廷市民活動中心),(02)22611190,無
872,新北市土城區青雲里辦公處,新北市,土城區,清水路141巷18號B1(青雲柑林市民活動中心),(02)22659858,無
873,新北市土城區員福里辦公處,新北市,土城區,中正路18號4樓之2(土城員福員信市民活動中心(員福二)),(02)22613836,無
874,新北市土城區土城里辦公處,新北市,土城區,中正路18號4樓之3(土城員福員信市民活動中心(土城三)),(02)82610381 ,無
875,新北市土城區員仁里辦公處,新北市,土城區,中正路18號4樓之2(土城員福員信市民活動中心(員福二)),(02)22705007,無
876,新北市土城區清化里辦公處,新北市,土城區,青雲路368號4樓(清化市民活動中心),(02)22615380,無
877,新北市土城區員信里辦公處,新北市,土城區,中正路18號4樓之1(土城員福員信市民活動中心(員信一)),(02)22702160,無
878,新北市崇德光慧經典推廣協會,新北市,土城區,中華路一段36號6樓,無,955405593
879,新北市土城區樂利里辦公處,新北市,土城區,學府路一段228巷2弄10號(樂利市民活動中心),(02)82628828 ,無
880,新北市土城區延祿里辦公處,新北市,土城區,延和路156巷7號(延和市民活動中心),(02)22605707,無
881,新北市土城區復興里辦公處,新北市,土城區,裕民路193之1號(中正學士埤林市民活動中心),(02)89665786,無
882,新北市土城區日和里辦公室,新北市,土城區,中華路一段225號(日和市民活動中心),(02)22630356,無
883,新北市土城區沛陂社區發展協會,新北市,土城區,福安街55巷19號1F、B1,(02)22684076,無
884,名軒皇城社區管理委員會,新北市,土城區,福安街30號,(02)22694073,無
885,新北市土城區延和里辦公處,新北市,土城區,立德路109號B2(延和市民活動中心 ),(02)22633747,無
886,新北市土城區峯廷里辦公處,新北市,土城區,延吉街253巷20號,(02)22619796,無
887,新北市土城區廷寮里辦公處,新北市,土城區,永豐路240-1號(廷寮市民活動中心),(02)22626089,無
888,新北市土城區永富里辦公處,新北市,土城區,延吉街296巷8號,(02)22644813,無
889,新北市土城區學成里辦公處,新北市,土城區,學成路97巷8號(學成市民活動中心 ),(02)22624411,無
890,財團法人新北市基督教新希望教會(土城清水站),新北市,土城區,明德路一段240巷26弄5號,(02)29598539,無
891,新北市土城區學府里辦公處,新北市,土城區,學府路一段155巷2號B1(學府市民活動中心),(02)82623299,無
892,新北市土城區安和里辦公處,新北市,土城區,延和路88巷10弄3號(安和市民活動中心),無,960569393
893,新北市土城區廣興里辦公處,新北市,土城區,裕民路193-1號(中正學士埤林市民活動中心),(02)22625088,無
894,新北市土城區廣福里辦公處,新北市,土城區,裕民路193-1號(中正學士埤林市民活動中心),無,932051404
895,新北市土城區埤林里辦公處,新北市,土城區,裕民路193-1號(中正學士埤林市民活動中心),(02)22624411,無
896,新北市土城區金城里辦公處,新北市,土城區,金城路三段52巷3號B1(金城峯廷市民活動中心),無,922757749
897,新北市土城區柑林里辦公處,新北市,土城區,清水路141巷18號B1(青雲柑林市民活動中心),(02)82626506,無
898,新北市土城區學士里辦公處,新北市,土城區,裕民路193-1號B1(學士市民活動中心),無,910517891
899,新北市土城區明德里辦公處,新北市,土城區,學士路100號(明德市民活動中心 ),(02)22647844,無
900,社團法人台灣新希望社區關懷協會(本站),新北市,蘆洲區,中正路241號4樓,(02)82832858,無
901,功學社銀髮俱樂部,新北市,蘆洲區,中山二路162號2樓,(02)22825151,無
902,新北市蘆洲區光明里辦公處(白鷺鷥),新北市,蘆洲區,光華路107巷11號,(02)82851391,無
903,新北市蘆洲區仁復社區發展協會,新北市,蘆洲區,中山二路36巷7號,(02)22826399,無
904,新北市蘆洲區仁愛里辦公處,新北市,蘆洲區,民權路143號,(02)28477885,無
905,新北市蘆洲集賢公共托老中心,新北市,蘆洲區,集賢路245號3樓,(02)82853333,無
906,新北市蘆洲區仁義里辦公處,新北市,蘆洲區,集賢路245號7樓,(02)22891048,無
907,財團法人新北市基督徒蘆洲禮拜堂(33銀髮俱樂部),新北市,蘆洲區,三民路26巷71弄2號B1,(02)22816700,無
908,新北市蘆洲區水河里辦公處,新北市,蘆洲區,民族路426巷17號(水湳市民活動中心),無,955599232
909,新北市蘆洲區水湳里辦公處,新北市,蘆洲區,民權路143號,(02)28470836,無
910,新北市蘆洲區正義里辦公處,新北市,蘆洲區,光明路88巷5號,(02)22836349,無
911,新北市蘆洲區民和里辦公處,新北市,蘆洲區,信義路30巷100號1、2樓,(02)22811803,無
912,新北市蘆洲區客家傳統文化協會,新北市,蘆洲區,中正路185巷31弄33號, (02)22882276,無
913,社團法人新北市蘆洲燈塔全人關懷協會,新北市,蘆洲區,長安街220巷14號,(02)82823442,無
914,新北市蘆洲區福祿壽協會,新北市,蘆洲區,永平街1號4樓,(02)22859501,無
915,新北市蘆洲區光明里辦公處,新北市,蘆洲區,中正路185巷31弄33號,(02)82851391,無
916,新北市蘆洲區光明里辦公處(白鷺鷥),新北市,蘆洲區,光華路107巷11號,(02)82851391,無
917,新北市蘆洲區光華里辦公處,新北市,蘆洲區,光華路46巷21弄1號,(02)22828818,無
918,新北市蘆洲區體育會,新北市,蘆洲區,正和街16巷2號2樓,(02)22898822,無
919,新北市蘆洲區成功里辦公處,新北市,蘆洲區,永平街1號4樓,(02)82855838,無
920,新北市蘆洲區忠孝里辦公處,新北市,蘆洲區,民權路143號,無,921998980
921,蘆洲保佑宮,新北市,蘆洲區,中正路192巷8號,(02)22837158,無
922,新北市蘆洲區保佑社區發展協會,新北市,蘆洲區,中正路428號,(02)28487904,無
923,新北市蘆洲區保新里辦公處,新北市,蘆洲區,民權路143號,(02)82821217,無
924,新北市蘆洲區信義里辦公處,新北市,蘆洲區,集賢路255號,(02)22828721,無
925,新北市蘆洲區南港里辦公處,新北市,蘆洲區,三民路611號,(02)28489511,無
926,永安兒童公園,新北市,蘆洲區,永安北路二段42-6號,(02)22811484,無
927,社團法人台灣新希望社區關懷協會(得仁站),新北市,蘆洲區,民生街129巷14號,(02)82832858,無
928,蘆洲護天宮附設鶴齡交誼中心,新北市,蘆洲區,復興路227巷26號,(02)22829437,無
929,新北市蘆洲區樹德社區發展協會,新北市,蘆洲區,信義路65號,(02)82838995,無
930,社團法人台灣多元社會福利協會(蘆洲樓厝),新北市,蘆洲區,復興路274號,(02)82820112,無
931,新北市蘆洲區樓厝里辦公處,新北市,蘆洲區,中興街85號,(02)22813046,無
932,社團法人台灣新希望社區關懷協會(鷺江站),新北市,蘆洲區,民族路7號,(02)82832858,無
933,新北市蘆洲區樹德里辦公處,新北市,蘆洲區,信義路27巷7號,(02)22816794,無
934,永安銀髮俱樂部,新北市,蘆洲區,永安南路二段314號,(02)22811484,無
935,新北市蘆洲區永德里辦公處,新北市,蘆洲區,長安街96號4樓(長安市民活動中心),(02)24848000,無
936,新北市蘆洲區仁復社區發展協會,新北市,蘆洲區,中山二路36巷7號,(02)22826399,無
937,新北市蘆洲區九芎里辦公處,新北市,蘆洲區,長安街68巷19號1樓,(02)28477418,無
938,新北市蘆洲區光明里辦公處(白鷺鷥),新北市,蘆洲區,光華路107巷11號,(02)82851391,無
939,新北市蘆洲區永安里辦公處,新北市,蘆洲區,永安南路二段16巷9號,(02)22885918,無
940,新北市蘆洲區玉清里辦公處,新北市,蘆洲區,中興街31號,無,938153393
941,新北市蘆洲區忠義里辦公處,新北市,蘆洲區,長安街96號4樓(長安市民活動中心),(02)82814561,無
942,新北市蘆洲區長安里辦公處,新北市,蘆洲區,長安街96號4樓(長安市民活動中心),(02)82851500,無
943,社團法人台灣新希望社區關懷協會(三民站),新北市,蘆洲區,三民路96號,(02)82832858,無
944,新北市蘆洲區保和里辦公處,新北市,蘆洲區,中山二路36巷7號,(02)22829598,無
945,新北市五股區水碓里辦公處,新北市,五股區,水碓二路1號2樓(水碓市民活動中心),(02)22933092,無
946,財團法人私立廣恩老人養護中心(新北市五股老人公寓),新北市,五股區,水碓二路1號,(02)22919699,無
947,社團法人中華基督教521福源全人關懷協會(中興據點),新北市,五股區,中興路四段19-1號,(02)22914515,無
948,新北市五股區成州社區發展協會,新北市,五股區,西雲路267號(成州市民活動中心),(02)22933515,無
949,新北市五股區更新社區發展協會,新北市,五股區,更洲路47號(更新市民活動中心),(02)29815101,無
950,新北市五股區陸一里辦公處,新北市,五股區,六合街58號1樓,(02)22933327,無
951,新北市五股區貿商社區發展協會,新北市,五股區,登林路貿商巷8弄10號,(02)22926594,無
952,社團法人中華民國梅門一氣流行養生學會,新北市,五股區,國道路三段22號,(02)22710555,無
953,新北市五股區興珍社區發展協會,新北市,五股區,四維路6號,(02)29889066,無
954,新北市五股賀聖宮,新北市,五股區,新五路三段1號(五股賀聖宮),(02)22953166,無
955,財團法人私立廣恩老人養護中心(新北市五股獅子頭公共托老中心),新北市,五股區,孝義路30號,(02)22932666,無
956,社團法人台北市中國基督教靈糧世界佈道會台北靈糧堂(五股靈糧福音中心),新北市,五股區,成泰路一段237-10號,(02)22910336,無
957,新北市五股區五股社區發展協會,新北市,五股區,工商路127號(五股市民活動中心),無,929004937
958,新北市五股區成功里辦公處,新北市,五股區,西雲路163號2樓(成功市民活動中心),(02)82954913,無
959,新北市五股區五福里辦公處,新北市,五股區,五福路22巷25-1號(里民集會所),無,927219598
960,新北市五股區長青會,新北市,五股區,登林路108號,(02)82958243,無
961,新北市五股區德泰里辦公處,新北市,五股區,成泰路一段8巷4號(德泰里活動中心),無,937094346
962,新北市五股區老人會,新北市,五股區,民義路一段218號,(02)82952699,無
963,新北市五股區六福里辦公處,新北市,五股區,五福路86巷5號,(02)82925773,無
964,新北市五股區老人會,新北市,五股區,民義路一段218號,(02)82952699,無
965,新北市五股區集賢里辦公處,新北市,五股區,天乙路3之1號(集賢里活動中心),(02)22941888,無
966,新北市五股區老人會,新北市,五股區,民義路一段218號,(02)82952699,無
967,新北市五股區五股里辦公處,新北市,五股區,中興路4段67號之1,無,911557859
968,新北市泰山區大科社區發展協會,新北市,泰山區,大科路300號(大科市民活動中心),(02)29092746,無
969,新北市泰山區山腳社區發展協會,新北市,泰山區,福德街14號(大科市民活動中心),(02)29096191,無
970,新北市泰山睦鄰協會,新北市,泰山區,明志路一段354號6樓(泰山基督教會美門堂),(02)29094036,無
971,新北市泰山區同榮社區發展協會,新北市,泰山區,明志路一段427號(同榮市民活動中心),(02)85312129,無
972,新北市泰山區貴子社區發展協會,新北市,泰山區,工專路22號(貴子市民活動中心),無,931559133
973,新北市泰山區中保公共托老中心,新北市,泰山區,明志路三段142巷8號5樓之1(泰山中保公共托老中心),(02)29085168,無
974,新北市泰山區貴和社區發展協會,新北市,泰山區,明志路三段365號(貴和市民活動中心),(02)29065998,無
975,新北市泰山區楓樹里辦公處,新北市,泰山區,楓江路26巷26號1樓(楓樹福泰市民活動中心),(02)29097669,無
976,新北市泰山區義仁社區發展協會,新北市,泰山區,明志路二段177號(義仁市民活動中心),無,917171897
977,新北市泰山區黎明社區發展協會,新北市,泰山區,黎明路23號(黎明市民活動中心),無,963072627
978,新北市泰山區福興里辦公處,新北市,泰山區,楓江路26巷26號1樓(楓樹福泰市民活動中心),(02)22963466,無
979,新北市市敏動齡健康關懷協會(泰山全興站),新北市,泰山區,仁義路11巷1號(歡比屋休閒餐飲),無,963666198
980,財團法人天主教主顧修女會(新北市泰山奇蹟之家公共托老中心),新北市,泰山區,新生路4號(泰山奇蹟之家公共托老中心),(02)29062242,無
981,新北市市敏動齡健康關懷協會(泰山明志站),新北市,泰山區,明志路2段426號4樓(明志市民活動中心),無,963666198
982,新北市泰山區貴子社區發展協會,新北市,泰山區,工專路22號(貴子市民活動中心),無,931559133
983,新北市市敏動齡健康關懷協會(明志站),新北市,泰山區,明志路2段426號4樓(明志市民活動中心),無,963666198
984,泰山區老人會,新北市,泰山區,楓江路26巷26號2樓(楓樹福泰市民活動中心),(02)29000530,無
985,泰山區老人會,新北市,泰山區,楓江路26巷26號2樓(楓樹福泰市民活動中心),(02)29000530,無
986,新北市林口區下福里辦公處,新北市,林口區,下福139-13號(下福市民活動中心),無,932920691
987,新北市林口區中菁社區發展協會,新北市,林口區,菁埔23號,無,939211355
988,財團法人新北市基督教林口靈糧堂,新北市,林口區,文化一路一段93號1樓之2,(02)26097836,無
989,財團法人新北市大樹社會福利基金會(新北市林口仁愛公共托老中心),新北市,林口區,文化一路一段137號1樓,(02)26068117,無
990,新北市林口區太平社區發展協會,新北市,林口區,汕頭32號(太平市民活動中心),無,936094721
991,財團法人華山社會褔利慈善基金會,新北市,林口區,中正路280號,(02)26020469,無
992,新北市林口區西林里辦公處,新北市,林口區,竹林路80-1號(西林市民活動中心),無,988319539
993,新北市林口區東林社區發展協會,新北市,林口區,自強三街33號,(02)26012221,無
994,新北市林口區東南社區發展協會,新北市,林口區,林口區麗園ㄧ街35號2樓,(02)26095928,無
995,新北市林口區林口里辦公處,新北市,林口區,中正路100號3樓(林口市民活動中心),無,935003221
996,新北市林口區南勢里辦公處,新北市,林口區,南勢二街154號,(02)26090168,無
997,新北市林口區頂福里辦公處,新北市,林口區,頂福里5鄰20之16號,無,920977552
998,新北市林口區湖北社區發展協會,新北市,林口區,後湖17之6號(湖北市民活動中心),無,922386766
999,新北市林口區湖南社區發展協會,新北市,林口區,頭湖73號,(02)26030595,無
1000,竹林山觀音寺鶴齡交誼中心,新北市,林口區,竹林路323號,(02)26015304,無
1001,新北市林口區瑞平里辦公處,新北市,林口區,瑞樹坑52號之2,無,958087299
1002,新北市林口區嘉瑞社區發展協會,新北市,林口區,嘉溪雅坑22號,無,933051084
1003,新北市林口區嘉寶里辦公處,新北市,林口區,嘉溪雅坑27號,(02)26051251,無
1004,新北市林口區麗林里辦公處,新北市,林口區,公園路59號3樓(麗林市民活動中心),無,935668013
1005,新北市林口區麗園里辦公室,新北市,林口區,忠孝路569巷17號(麗園市民活動中心),無,910024901
1006,新北市深坑區土庫里辦公處,新北市,深坑區,北深路一段83巷8弄36號3樓(深坑第1市民活動中心),(02)26627777,無
1007,新北市深坑區昇高社區發展協會,新北市,深坑區,旺耽路25號(昇高市民活動中心),無,958282477
1008,新北市深坑區阿柔社區發展協會,新北市,深坑區,阿柔洋66號(阿柔市民活動中心),(02)26647265,無
1009,新北市身心障礙多愛公益推廣協會,新北市,深坑區,北深路二段87號,(02)27331648,無
1010,深坑國小,新北市,深坑區,文化街45號,(02)26624675,無
1011,新北市深坑區深坑社區發展協會,新北市,深坑區,北深路二段166號(深坑第2市民活動中心),無,937816131
1012,新北市深坑區萬順社區發展協會,新北市,深坑區,北深路三段107巷26號(萬順市民活動中心),無,920726033
1013,新北市深坑詠靜公共托老中心,新北市,深坑區,北深路三段105號1樓,(02)26621660,無
1014,深坑慈聖宮,新北市,深坑區,北深路一段300號,(02)26621515,無
1015,新北市石碇區豐田里辦公處,新北市,石碇區,碇坪路二段28號(豐田里民活動中心),(02)29395196,無
1016,新北市石碇區烏塗社區發展協會,新北市,石碇區,烏塗窟23之1號(烏塗市民活動中心),(02)26632663,無
1017,新北市石碇區光明里辦公處,新北市,石碇區,光明路12-1號(光明市民活動中心),(02)26638182,無
1018,新北市石碇區格頭里辦公處,新北市,石碇區,北宜路五段3號(格頭市民活動中心),(02)26651723,無
1019,新北市石碇區潭邊里辦公處,新北市,石碇區,碇坪路一段39號1樓(潭邊市民活動中心),(02)26631217,無
1020,新北市石碇區彭山里辦公處,新北市,石碇區,崩山路33之3號,(02)26631028,無
1021,新北市石碇區隆盛里辦公處,新北市,石碇區,靜安路一段5號,(02)26632113,無
1022,新北市石碇區石碇國小,新北市,石碇區,石碇西街15號,(02)26631244,無
1023,新北市石碇區光明社區發展協會,新北市,石碇區,靜安路一段183號(中民市民活動中心),(02)26632070,無
1024,新北市石碇區永安里辦公處,新北市,石碇區,北宜路六段小金瓜寮巷2-1號,(02)26651786,無
1025,新北市石碇區永定里辦公處,新北市,石碇區,靜安路一段337號,無,938153672
1026,新北市石碇區老人會,新北市,石碇區,楓子林32-1號4樓(石碇區綜合大樓),(02)26632116,無
1027,財團法人老五老基金會(新北市石碇楓子林公共托老中心),新北市,石碇區,楓子林32-1號3樓(石碇區綜合大樓),(02)26632885,無
1028,新北市坪林區漁光社區發展協會,新北市,坪林區,坪雙路二段2號,無,919373068
1029,新北市坪林區石𥕢里辦公處,新北市,坪林區,石𥕢路16號2樓(石𥕢集會所),(02)26656059,無
1030,新北市坪林區粗窟里辦公處,新北市,坪林區,黃櫸皮寮2號,(02)26657868,無
1031,清雲殿,新北市,坪林區,灣潭路4號,(02)26656132,無
1032,新北市坪林區老人會,新北市,坪林區,魚堀33-17號,(02)26656630,無
1033,新北市坪林區大林里辦公處,新北市,坪林區,魚堀55-6號,(02)26657612,無
1034,協德宮,新北市,坪林區,魚堀44-1號,(02)26657887,無
1035,新北市坪林區水德里辦公處,新北市,坪林區,厚德坑8號,(02)26657234,無
1036,新北市坪林區上德里辦公處,新北市,坪林區,九芎坑16號之2,(02)26656549,無
1037,坪林國小,新北市,坪林區,坪林街114號,(02)26656213,無
1038,財團法人伊甸社會福利基金會(坪林水柳腳公共托老中心),新北市,坪林區,坪碇路6號(坪林區市民活動中心),(02)26658373,無
1039,新北市三芝區橫山里辦公處,新北市,三芝區,橫山里86號(橫山國小活動中心),(02)26362111,無
1040,新北市三芝區錫板里辦公處,新北市,三芝區,海尾17號,(02)26362111,無
1041,新北市三芝區八賢里辦公處,新北市,三芝區,八連溪41號(八賢市民活動中心),(02)26362111,無
1042,新北市三芝區店子里辦公處,新北市,三芝區,店子43-5號(店子里辦公處),(02)26362111,無
1043,新北市三芝區後厝里辦公處,新北市,三芝區,北勢子20-6號(後厝市民活動中心),(02)26362536,無
1044,八仙宮,新北市,三芝區,番社后31-1號,(02)26360743,無
1045,新北市三芝區古庄里辦公處,新北市,三芝區,茂興店83號之1,(02)26362111,無
1046,新北市三芝區圓山里辦公處,新北市,三芝區,木屐寮32-2號(圓山市民活動中心),(02)26362111,無
1047,新北市三芝區興華里辦公處,新北市,三芝區,楓子林47號之1(店子興華市民活動中心),(02)26362111,無
1048,新北市三芝區福德里辦公處,新北市,三芝區,埔尾9之1號(福德市民活動中心),(02)26362111,無
1049,文化彌勒佛院,新北市,三芝區,陳厝坑61-8號(彌勒佛院),無,919977767
1050,財團法人新北市智成忠義宮,新北市,三芝區,智成街18號,(02)26362218,無
1051,三芝國民小學,新北市,三芝區,育英街22號,(02)26362005,無
1052,新北市石門區乾華里辦公處,新北市,石門區,茂林里社區1之1號(茂林市民活動中心),(02)26381721,無
1053,新北市石門區嵩山社區發展協會,新北市,石門區,老崩山6-5號(山溪市民活動中心),(02)26382012,無
1054,新北市石門區茂林里辦公處,新北市,石門區,茂林里社區1之1號(茂林市民活動中心),(02)26381721,無
1055,新北市石門區富基里辦公處,新北市,石門區,楓林路37-6號(富基市民活動中心),(02)26381721,無
1056,新北市石門區石門里辦公處,新北市,石門區,公地44號(老人休閒活動中心),(02)26381721,無
1057,石門區老人會,新北市,石門區,公地44號(老人休閒活動中心),(02)26383046,無
1058,新北市石門區老梅社區發展協會,新北市,石門區,老梅路43號(老梅市民活動中心),無,922476363
1059,新北市石門區尖鹿里辦公處,新北市,石門區,中央路9-3號(尖鹿市民活動中心),(02)26381721,無
1060,新北市石門區德茂里辦公處,新北市,石門區,下員坑33之6號(北觀處白沙灣遊客中心),(02)26381721,無
1061,新北市石門區草里里辦公處,新北市,石門區,阿里荖33之1號(草里市民活動中心),(02)26381721,無
1062,新北市八里區長坑里辦公處,新北市,八里區,中華路三段190號(長坑市民活動中心),(02)26104792,無
1063,新北市八里區龍米社區發展協會,新北市,八里區,龍米路一段223之1號(龍米市民活動中心),無,910915321
1064,新北市八里區米倉社區發展協會,新北市,八里區,渡船頭街11巷8號(渡船頭市民活動中心),無,928545937
1065,新北市八里區荖阡里辦公處,新北市,八里區,荖阡坑路2-3號,(02)26102621,無
1066,新北市八里區下罟社區發展協會,新北市,八里區,中山路三段175號(下罟市民活動中心),無,928226276
1067,新北市八里區埤頭里辦公處,新北市,八里區,中山路1段109號3樓(中庄市民活動中心),(02)26102151,無
1068,新北市八里區大崁里辦公處,新北市,八里區,中山路一段21號(大崁老人文康活動中心),(02)26192048,無
1069,無極日月太子宮,新北市,八里區,大崁三街21號,無,913526639
1070,新北市八里區訊塘社區發展協會,新北市,八里區,中山路2段356巷16號(八里市民活動中心),無,910853367
1071,新北市八里區舊城社區發展協會,新北市,八里區,中山路二段251號2樓(文化活動中心),無,918387198
1072,新北市八里區大埤頂社區發展協會,新北市,八里區,中山路一段95號(大埤頂市民活動中心),(02)26102318,無
1073,財團法人一粒麥子社會福利慈善事業基金會(平溪十分公共托老中心),新北市,平溪區,十分街66巷1號,(02)24958073,無
1074,新北市平溪區老人會,新北市,平溪區,靜安路63號3樓,無,925584971
1075,財團法人一粒麥子社會福利慈善事業基金會(嶺腳里),新北市,平溪區,中華街61號(衛生局舊址),(02)24952006,無
1076,新北市平溪區菁桐社區發展協會,新北市,平溪區,菁桐街65-1號(菁桐市民活動中心),(02)24951511,無
1077,新北市平溪區農會,新北市,平溪區,公園街22號4樓,(02)24951052,無
1078,新北市平溪區南山里辦公室,新北市,平溪區,靜安路三段232號(南山市民活動中心),(02)24958902,無
1079,新北市平溪區菁桐社區發展協會,新北市,平溪區,菁桐街65-1號(菁桐市民活動中心),(02)24951511,無
1080,新北市平溪區農會,新北市,平溪區,公園街22號4樓,(02)24951052,無
1081,新北市平溪區老人會,新北市,平溪區,靜安路63號3樓,無,925584971
1082,新北市平溪區紫東社區發展協會,新北市,平溪區,竿蓁林62之1號(東勢市民活動中心),(02)24952468,無
1083,新北市平溪區南山里辦公室,新北市,平溪區,靜安路三段232號(南山市民活動中心),(02)24958902,無
1084,新北市平溪區菁桐社區發展協會,新北市,平溪區,菁桐街65-1號(菁桐市民活動中心),(02)24951511,無
1085,新北市平溪區南山里辦公室,新北市,平溪區,靜安路三段232號(南山市民活動中心),(02)24958902,無
1086,新北市雙溪區三貂里辦公處,新北市,雙溪區,尪子崙坑1-6號,(02)24931111,無
1087,新北市雙溪區上林社區發展協會,新北市,雙溪區,平林60-1號(上林市民活動中心),無,933241864
1088,新北市雙溪區外柑里辦公處,新北市,雙溪區,外柑腳49號(外柑市民活動中心),(02)24932611,無
1089,新北市雙溪區平林社區發展協會,新北市,雙溪區,外平林52號( 平林市民活動中心),無,972230155
1090,雙溪國小,新北市,雙溪區,東榮街54號,(02)24931005,無
1091,新北市雙溪區中正社區發展協會,新北市,雙溪區,中正路64號(中正市民活動中心),(02)24931111,無
1092,新北市雙溪區牡丹社區發展協會,新北市,雙溪區,下坑36號(牡丹市民活動中心),無,919397547
1093,新北市雙溪區長源社區發展協會,新北市,雙溪區,柑腳19號(長源市民活動中心),(02)24934962,無
1094,壽山宮,新北市,雙溪區,溪尾寮46號(泰平市民活動中心),無,919918852
1095,新北市雙溪區魚行社區發展協會,新北市,雙溪區,魚杭1號(保民殿),無,972813872
